	Id	ParentId	Level	DepthInKind	BlockCode
20539	1448926462	1832356831	7	4	XA9NE2
20540	679888423	1832356831	7	4	XA3VU3
20541	297606231	1832356831	7	4	XA4GF1
20542	36324031	1832356831	7	4	XA27D1
20543	1893406783	1832356831	7	4	XA9HG3
20544	1882159225	1832356831	7	4	XA6JE5
20545	1050306512	1832356831	7	4	XA6YT2
20546	699532048	1832356831	7	4	XA3568
20547	484535831	1832356831	7	4	XA4VD1
20548	1610376104	1832356831	7	4	XA5WA4
20549	180271312	1832356831	7	4	XA4DR2
20550	1791382209	1832356831	7	4	XA3V69
20551	1833328145	1832356831	7	4	XA2DL5
20552	1648096464	1832356831	7	4	XA8WJ4
20553	241753752	1832356831	7	4	XA2YF2
20554	389580608	832846369	6	3	XA0RA8
20555	1914964904	389580608	7	4	XA4DQ4
20556	1128021215	389580608	7	4	XA9PF5
20557	1926261744	389580608	7	4	XA1MQ4
20558	619606352	389580608	7	4	XA95M2
20559	995291135	389580608	7	4	XA7UV5
20560	636526377	389580608	7	4	XA2UD7
20561	674353489	389580608	7	4	XA52L9
20562	134372457	389580608	7	4	XA3X37
20563	659323790	389580608	7	4	XA4XM0
20564	2079189134	389580608	7	4	XA0N54
20565	843433937	389580608	7	4	XA1E17
20566	715628216	389580608	7	4	XA5JV6
20567	1692852553	389580608	7	4	XA0J33
20568	755841320	389580608	7	4	XA46Q0
20569	819169336	389580608	7	4	XA2DK6
20570	771316064	819169336	8	5	XA2UN4
20571	1165759840	819169336	8	5	XA49E0
20572	1274407871	819169336	8	5	XA2WF1
20573	358773790	389580608	7	4	XA5T10
20574	1381265824	358773790	8	5	XA6NJ4
20575	1529480688	358773790	8	5	XA80L8
20576	682421609	358773790	8	5	XA30C9
20577	1117078990	358773790	8	5	XA34F0
20578	196189718	389580608	7	4	XA1EK8
20579	2106026623	196189718	8	5	XA27Y3
20580	422176296	196189718	8	5	XA0EZ6
20581	1369577561	389580608	7	4	XA5KA1
20582	556202367	1369577561	8	5	XA4DA7
20583	1166570792	1369577561	8	5	XA4EK2
20584	1068376807	389580608	7	4	XA04Q7
20585	1096684400	1068376807	8	5	XA8WC0
20586	1869055632	1068376807	8	5	XA30F2
20587	1866146493	389580608	7	4	XA1C53
20588	567449913	1866146493	8	5	XA7CB3
20589	440171408	567449913	9	6	XA73S8
20590	1901644384	567449913	9	6	XA23Q4
20591	2065606889	567449913	9	6	XA5QC9
20592	1665943255	1866146493	8	5	XA2R35
20593	605688072	389580608	7	4	XA55H2
20594	929449332	832846369	6	3	XA26H2
20595	344060960	929449332	7	4	XA3200
20596	2145732048	929449332	7	4	XA6YL8
20597	1253451977	929449332	7	4	XA03F7
20598	1444883408	929449332	7	4	XA9X28
20599	202043703	929449332	7	4	XA7U63
20600	350791776	929449332	7	4	XA5AH6
20601	728218583	929449332	7	4	XA4PC3
20602	522860713	929449332	7	4	XA05M3
20603	1643160178	929449332	7	4	XA1W18
20604	1978134600	929449332	7	4	XA8WY0
20605	1594360800	929449332	7	4	XA0GG0
20606	260198585	929449332	7	4	XA8HY5
20607	1450604464	929449332	7	4	XA4TQ4
20608	343250024	929449332	7	4	XA2WW4
20609	651143633	929449332	7	4	XA7AB3
20610	837274897	929449332	7	4	XA8M77
20611	310520495	929449332	7	4	XA1MK5
20612	333394936	929449332	7	4	XA0DB7
20613	83318584	929449332	7	4	XA7GN4
20614	536146849	929449332	7	4	XA9GG9
20615	1513417623	929449332	7	4	XA8GA3
20616	1275224368	1513417623	8	5	XA3HW8
20617	197724887	1513417623	8	5	XA47S7
20618	868619664	929449332	7	4	XA03Q4
20619	496426000	868619664	8	5	XA3EG0
20620	114724775	868619664	8	5	XA49T5
20621	1038525960	868619664	8	5	XA7W40
20622	370654153	868619664	8	5	XA3H93
20623	245153504	929449332	7	4	XA71Q4
20624	1291190648	245153504	8	5	XA4PJ8
20625	2080684064	245153504	8	5	XA9Z04
20626	1141614457	929449332	7	4	XA5KK7
20627	403137061	929449332	7	4	XA3F81
20628	493009992	403137061	8	5	XA7XD2
20629	1846555799	403137061	8	5	XA6NF9
20630	1414729397	403137061	8	5	XA1ET7
20631	1725328867	1414729397	6	3	XA9WN7
20632	384031631	1725328867	7	4	XA0QT1
20633	1695313768	1725328867	7	4	XA3EY8
20634	1022904417	1725328867	7	4	XA6JD7
20635	1309217505	1725328867	7	4	XA43Q5
20636	2069528568	1725328867	7	4	XA4YQ8
20637	718193352	1725328867	7	4	XA7FD2
20638	1098168382	1725328867	7	4	XA7902
20639	500509502	1725328867	7	4	XA6NS3
20640	184373246	1725328867	7	4	XA9886
20641	1673012881	1725328867	7	4	XA4A41
20642	368461369	1725328867	7	4	XA3TW9
20643	48112377	1725328867	7	4	XA1YZ7
20644	1285512456	1725328867	7	4	XA3GZ6
20645	1718660768	1725328867	7	4	XA32L8
20646	1466472919	1725328867	7	4	XA7HM9
20647	532087953	1725328867	7	4	XA8CK3
20648	663924872	1725328867	7	4	XA2Y72
20649	817550408	1725328867	7	4	XA2C08
20650	148674401	1725328867	7	4	XA13N1
20651	1381503063	832846369	6	3	XA76A3
20652	951259663	1381503063	7	4	XA8WJ3
20653	2131830168	1381503063	7	4	XA4CQ8
20654	162211192	1381503063	7	4	XA23R2
20655	20963081	1381503063	7	4	XA3E41
20656	944206409	1381503063	7	4	XA8RN9
20657	1517755559	1381503063	7	4	XA3QX9
20658	110459031	1381503063	7	4	XA59H1
20659	1458260872	1381503063	7	4	XA74K2
20660	1871963848	1381503063	7	4	XA4L08
20661	1541301688	1381503063	7	4	XA0L88
20662	841784239	1381503063	7	4	XA8PZ9
20663	1000771513	1381503063	7	4	XA1XM3
20664	747563897	1381503063	7	4	XA85B7
20665	1585426937	1381503063	7	4	XA7ND7
20666	1469905297	1381503063	7	4	XA4EV7
20667	1085578577	1381503063	7	4	XA8657
20668	627942161	1381503063	7	4	XA08Q1
20669	1047398280	1381503063	7	4	XA5D60
20670	1394852793	1381503063	7	4	XA2073
20671	2033733719	1381503063	7	4	XA8HR9
20672	1993918130	1381503063	7	4	XA4930
20673	1477784330	832846369	6	3	XA60H0
20674	1206540937	1788617479	5	2	XA21T7
20675	1196650747	1788617479	5	2	XA6H07
20676	236819908	1196650747	6	3	XA6548
20677	15812452	236819908	7	4	XA7V72
20678	1628035069	15812452	8	5	XA3GE9
20679	395424725	15812452	8	5	XA69W6
20680	2046435155	395424725	6	3	XA78X5
20681	541780232	395424725	6	3	XA6T92
20682	782339812	541780232	7	4	XA6FF2
20683	1248494799	782339812	8	5	XA19H9
20684	1088889763	782339812	8	5	XA4LY3
20685	1967609767	1088889763	6	3	XA8FJ7
20686	400106404	1967609767	7	4	XA19J4
20687	2135163477	400106404	8	5	XA2QK7
20688	1058060994	1967609767	7	4	XA7S34
20689	1082307091	1196650747	6	3	XA5651
20690	979819998	1196650747	6	3	XA9HH8
20691	1778343496	979819998	7	4	XA5Y16
20692	965339684	979819998	7	4	XA6WC4
20693	920188923	965339684	8	5	XA1403
20694	1612889623	920188923	6	3	XA3B03
20695	1642334362	1612889623	7	4	XA0F62
20696	21611059	1642334362	8	5	XA9FX9
20697	732645847	1642334362	8	5	XA7NQ7
20698	1809854176	1642334362	8	5	XA1SH6
20699	1169221472	1642334362	8	5	XA3QP2
20700	1625632108	1642334362	8	5	XA5LW8
20701	787267597	1612889623	7	4	XA2QX7
20702	1316124567	787267597	8	5	XA1LL7
20703	647915497	787267597	8	5	XA81T7
20704	2093500960	787267597	8	5	XA8PS0
20705	1499075415	787267597	8	5	XA7TB5
20706	1087558539	1499075415	6	3	XA9FK9
20707	62966944	1087558539	7	4	XA6YW4
20708	1955611217	1087558539	7	4	XA0HP7
20709	1293717335	1087558539	7	4	XA38Z5
20710	1538734536	1087558539	7	4	XA8HT6
20711	2098878023	1087558539	7	4	XA3UN3
20712	2104691257	1087558539	7	4	XA6QD7
20713	219422544	1087558539	7	4	XA16E4
20714	882430552	1087558539	7	4	XA4TZ2
20715	1634573898	1087558539	7	4	XA9498
20716	986791328	1087558539	7	4	XA2KE8
20717	1438458126	1087558539	7	4	XA4366
20718	1804990100	1196650747	6	3	XA10E0
20719	1170554644	1804990100	7	4	XA91S4
20720	2092798548	1804990100	7	4	XA7XU8
20721	1896915433	1196650747	6	3	XA3113
20722	1934266287	1896915433	7	4	XA42G7
20723	64157078	1934266287	8	5	XA9X98
20724	1266200740	1896915433	7	4	XA2XU0
20725	1948423579	1266200740	8	5	XA8RK9
20726	193216739	1266200740	8	5	XA48H9
20727	1746753308	1266200740	8	5	XA37Q8
20728	1350243387	1896915433	7	4	XA3227
20729	1859287955	1896915433	7	4	XA81Z5
20730	1697151268	1896915433	7	4	XA2DC8
20731	1750488832	1196650747	6	3	XA6CK2
20732	660512363	1750488832	7	4	XA7RE3
20733	1495317899	1750488832	7	4	XA2RT9
20734	1493826598	1750488832	7	4	XA3RM8
20735	1947963948	1750488832	7	4	XA8ZQ8
20736	1348433454	1750488832	7	4	XA6GR4
20737	1535069916	1750488832	7	4	XA1HH6
20738	343377487	1750488832	7	4	XA3XS7
20739	505403827	1750488832	7	4	XA01U7
20740	1360466216	1750488832	7	4	XA7D76
20741	812722861	1750488832	7	4	XA4RC1
20742	1357213652	1750488832	7	4	XA60V2
20743	535668545	1750488832	7	4	XA83Q5
20744	1677065059	1750488832	7	4	XA4U99
20745	1578371115	1196650747	6	3	XA79Z5
20746	1419358023	1578371115	7	4	XA1UE3
20747	2114486919	1578371115	7	4	XA4359
20748	1954883051	1578371115	7	4	XA7J11
20749	1912610276	1196650747	6	3	XA0QB6
20750	2134193116	1196650747	6	3	XA8SK6
20751	194670149	2134193116	4	4	
20752	1031510592	194670149	5	1	XA10P2
20753	1334493376	1031510592	6	2	XA0LH6
20754	1704022864	1031510592	6	2	XA6TY4
20755	1924741008	1031510592	6	2	XA02Y8
20756	2139888048	1031510592	6	2	XA1EC8
20757	827349607	1031510592	6	2	XA0167
20758	392169936	1031510592	6	2	XA4QZ6
20759	1418290215	1031510592	6	2	XA9FT5
20760	710147840	1031510592	6	2	XA1G40
20761	465545679	194670149	5	1	XA23Z9
20762	2138601960	465545679	6	2	XA05S0
20763	211275023	465545679	6	2	XA6D43
20764	2120652687	465545679	6	2	XA7FS7
20765	1345740303	465545679	6	2	XA3HQ3
20766	1750080808	465545679	6	2	XA12G8
20767	1193163471	465545679	6	2	XA4UB1
20768	1766781775	465545679	6	2	XA5SZ5
20769	2122474603	194670149	5	1	XA52C3
20770	208879339	2122474603	6	2	XA94Z9
20771	772290354	2122474603	6	2	XA7474
20772	1416468419	2122474603	6	2	XA1VK9
20773	440775758	2122474603	6	2	XA9D98
20774	1703002354	2122474603	6	2	XA8JF4
20775	225300622	2122474603	6	2	XA9NW2
20776	1923720242	2122474603	6	2	XA1SQ2
20777	647810371	2122474603	6	2	XA8YM1
20778	1128657667	2122474603	6	2	XA4RC7
20779	1271990642	2122474603	6	2	XA3SY2
20780	1559850418	1271990642	7	3	XA55B8
20781	1113267558	1271990642	7	3	XA3EB8
20782	1332622170	1271990642	7	3	XA8QZ0
20783	1433631142	1271990642	7	3	XA6J62
20784	1631517402	1271990642	7	3	XA4QL2
20785	1981193754	1271990642	7	3	XA3JF4
20786	5832370	2122474603	6	2	XA4J10
20787	393255538	2122474603	6	2	XA8MX8
20788	458971691	2122474603	6	2	XA3ER1
20789	1830107779	2122474603	6	2	XA3TX9
20790	958419954	2122474603	6	2	XA8A74
20791	970208182	194670149	5	1	XA81G2
20792	137913477	970208182	6	2	XA07V7
20793	727548731	970208182	6	2	XA6R71
20794	475461985	970208182	6	2	XA9XL5
20795	623793185	970208182	6	2	XA1BU5
20796	1474236065	970208182	6	2	XA92E5
20797	491263750	970208182	6	2	XA6VD0
20798	1856480225	970208182	6	2	XA55Y5
20799	2039465761	970208182	6	2	XA4CQ1
20800	123035130	970208182	6	2	XA3610
20801	839266529	970208182	6	2	XA0WY9
20802	174093254	970208182	6	2	XA9YZ4
20803	688231546	970208182	6	2	XA5LE6
20804	1670548959	970208182	6	2	XA1599
20805	322682910	970208182	6	2	XA3RD0
20806	1043198138	970208182	6	2	XA21T8
20807	192847265	970208182	6	2	XA29U5
20808	481430149	194670149	5	1	XA6709
20809	1278761436	481430149	6	2	XA9H16
20810	1967191196	481430149	6	2	XA28F6
20811	1463549253	481430149	6	2	XA4LM3
20812	1075026309	481430149	6	2	XA5C29
20813	1527790876	481430149	6	2	XA1UK6
20814	1053360988	481430149	6	2	XA16J8
20815	1688153749	481430149	6	2	XA4229
20816	1651019868	481430149	6	2	XA1SS8
20817	1849905157	481430149	6	2	XA6DH7
20818	278514396	481430149	6	2	XA2XZ6
20819	702637980	481430149	6	2	XA1UA0
20820	2020989604	481430149	6	2	XA6324
20821	129084956	481430149	6	2	XA6HM6
20822	1868414564	481430149	6	2	XA7JY4
20823	1207617835	481430149	6	2	XA5755
20824	1355984363	481430149	6	2	XA9PA3
20825	1772748971	481430149	6	2	XA1ZK1
20826	1941391957	481430149	6	2	XA0GB7
20827	276642106	194670149	5	1	XA0Z86
20828	904880207	276642106	6	2	XA6UC7
20829	57597214	904880207	3	3	
20830	2033392163	57597214	4	1	XA8Z63
20831	208474189	2033392163	5	2	XA43C9
20832	1460087132	208474189	6	3	XA53X2
20833	185288147	208474189	6	3	XA8D47
20834	2101356417	208474189	6	3	XA8817
20835	1109157764	208474189	6	3	XA7WQ4
20836	219459345	208474189	6	3	XA4CN5
20837	932007904	208474189	6	3	XA3HQ4
20838	2037717603	2033392163	5	2	XA3523
20839	1969150524	2037717603	6	3	XA1R64
20840	1091787076	2037717603	6	3	XA58F6
20841	1446722948	2037717603	6	3	XA91G8
20842	1851621027	2037717603	6	3	XA4U67
20843	1761851771	2033392163	5	2	XA9AZ1
20844	1846018499	1761851771	6	3	XA0659
20845	1274860499	1761851771	6	3	XA21P9
20846	245122234	1761851771	6	3	XA4BR4
20847	1100254255	1761851771	6	3	XA7PX5
20848	1576643955	1100254255	7	4	XA7W35
20849	1773415949	1576643955	8	5	XA9P89
20850	1255262643	1576643955	8	5	XA6QY3
20851	1422142995	1255262643	5	2	XA2RH5
20852	382193093	1422142995	6	3	XA1PB3
20853	32483589	382193093	7	4	XA9ZY9
20854	1768384157	32483589	8	5	XA4DV7
20855	544809254	32483589	8	5	XA8U54
20856	823988307	382193093	7	4	XA9907
20857	1822418410	823988307	8	5	XA8N50
20858	140885267	1822418410	6	3	XA7AE7
20859	641037459	140885267	7	4	XA3299
20860	525195731	1422142995	6	3	XA25B1
20861	1827065678	1422142995	6	3	XA0NK8
20862	909890232	1827065678	4	1	XA07R2
20863	1841070931	909890232	5	2	XA26H1
20864	1139559123	1841070931	6	3	XA7SG3
20865	2056578963	1841070931	6	3	XA4RN3
20866	1338477196	909890232	5	2	XA57M6
20867	1857689745	1338477196	6	3	XA9TC5
20868	451817260	1338477196	6	3	XA4JA0
20869	841725132	1338477196	6	3	XA3L52
20870	1941241213	1338477196	6	3	XA7EZ3
20871	971182104	1941241213	7	4	XA29Y4
20872	764682130	1941241213	7	4	XA8Z30
20873	1467935713	1941241213	7	4	XA41Z3
20874	1576225933	1941241213	7	4	XA1QM3
20875	942203192	1338477196	6	3	XA5FV2
20876	1240651973	1338477196	6	3	XA2UD3
20877	2114981322	1240651973	7	4	XA6VA2
20878	2036696624	1240651973	7	4	XA4U64
20879	1837026391	2036696624	8	5	XA2AT1
20880	1200701439	2036696624	8	5	XA6WT9
20881	1943846017	2036696624	8	5	XA2S57
20882	1852527073	2036696624	8	5	XA3713
20883	431282720	1240651973	7	4	XA86L0
20884	1307111185	1240651973	7	4	XA1WN5
20885	542198632	1240651973	7	4	XA2ZV2
20886	1157613375	1240651973	7	4	XA9K75
20887	1953208837	1338477196	6	3	XA2PV7
20888	1492119116	1953208837	7	4	XA61M6
20889	2081481761	1953208837	7	4	XA8Z62
20890	1322869997	2081481761	8	5	XA5437
20891	1637303052	2081481761	8	5	XA5772
20892	857222326	1953208837	7	4	XA4646
20893	1210083104	857222326	8	5	XA8FY4
20894	672797136	857222326	8	5	XA0F36
20895	805568052	1953208837	7	4	XA5TT2
20896	1087695759	805568052	8	5	XA1B59
20897	266085146	805568052	8	5	XA7RC6
20898	1992239052	266085146	6	3	XA90M2
20899	1983574845	1992239052	7	4	XA9HN5
20900	1013784154	1992239052	7	4	XA7L34
20901	277246160	1992239052	7	4	XA37W0
20902	885167314	1992239052	7	4	XA1K94
20903	1864033215	1992239052	7	4	XA8JM5
20904	2108966855	1864033215	3	3	
20905	1337584902	2108966855	4	1	XA8182
20906	1379637685	1337584902	5	2	XA5TW5
20907	1916636512	1379637685	6	3	XA9072
20908	1920891502	1379637685	6	3	XA72W2
20909	1935709193	1379637685	6	3	XA8WB3
20910	1481885257	1379637685	6	3	XA0S17
20911	382105818	1379637685	6	3	XA44M8
20912	1198448711	382105818	7	4	XA2151
20913	1346798727	382105818	7	4	XA52Q7
20914	1378834033	1379637685	6	3	XA6A73
20915	1133653343	1378834033	7	4	XA6WJ3
20916	642454303	1378834033	7	4	XA5MG3
20917	1682501833	642454303	5	2	XA54T3
20918	1342534583	1682501833	6	3	XA6743
20919	1799572494	1342534583	7	4	XA2C94
20920	1325901840	1342534583	7	4	XA7DA0
20921	1194137463	1682501833	6	3	XA9303
20922	1540823032	1194137463	7	4	XA96F2
20923	1657800581	1194137463	7	4	XA8C21
20924	1401924959	1682501833	6	3	XA3SP9
20925	1492238572	1337584902	5	2	XA6CZ2
20926	1852657443	1492238572	6	3	XA4GG3
20927	722327626	1852657443	7	4	XA5306
20928	1678053599	1852657443	7	4	XA0BR9
20929	1901860583	1852657443	7	4	XA0TL3
20930	2123273339	1852657443	7	4	XA45K9
20931	1523216505	1852657443	7	4	XA64J5
20932	1849953741	1852657443	7	4	XA0LE1
20933	1361811013	1852657443	7	4	XA3QH3
20934	723819172	1852657443	7	4	XA43X2
20935	192567528	1852657443	7	4	XA8328
20936	1364218231	1852657443	7	4	XA1YK1
20937	1709059267	1852657443	7	4	XA2GW7
20938	1521596235	1852657443	7	4	XA5Z15
20939	549370796	1852657443	7	4	XA3EF6
20940	14711272	1852657443	7	4	XA2LF2
20941	614768102	1852657443	7	4	XA0MG2
20942	1357949529	1852657443	7	4	XA9P69
20943	536371916	1852657443	7	4	XA8YF6
20944	361774384	1852657443	7	4	XA5CA4
20945	1519973797	1852657443	7	4	XA5M57
20946	1006554672	1852657443	7	4	XA26X2
20947	1282977544	1852657443	7	4	XA47C4
20948	152582241	1852657443	7	4	XA95A1
20949	1175515380	1852657443	7	4	XA8660
20950	1649677558	1852657443	7	4	XA5NT8
20951	965501851	1852657443	7	4	XA0XB1
20952	912187655	1852657443	7	4	XA8YV5
20953	1020479083	1852657443	7	4	XA6R23
20954	2092799542	1852657443	7	4	XA80S2
20955	918231447	1852657443	7	4	XA1SQ7
20956	2041827588	1852657443	7	4	XA8P88
20957	416672393	1852657443	7	4	XA4B13
20958	1993722314	1852657443	7	4	XA7B54
20959	1374104635	1492238572	6	3	XA7675
20960	426130305	1374104635	7	4	XA2GE5
20961	1025695619	1374104635	7	4	XA7ZT9
20962	1232529470	1374104635	7	4	XA06P0
20963	108929195	1374104635	7	4	XA2XZ5
20964	202800983	1374104635	7	4	XA3BG3
20965	1126086594	1374104635	7	4	XA2BD4
20966	578325577	1374104635	7	4	XA85K7
20967	1122814258	1374104635	7	4	XA98V8
20968	233046437	1374104635	7	4	XA9QP7
20969	126639705	1374104635	7	4	XA4ZQ5
20970	1216648910	1374104635	7	4	XA6F50
20971	1824551632	1374104635	7	4	XA36B2
20972	924321187	1374104635	7	4	XA8KQ7
20973	952796991	1374104635	7	4	XA1W31
20974	1120242656	1374104635	7	4	XA6TB6
20975	2108297302	1374104635	7	4	XA8NE2
20976	1939480838	1374104635	7	4	XA55D8
20977	675436137	1374104635	7	4	XA8QV7
20978	1046395396	1374104635	7	4	XA8MH6
20979	1146205925	1374104635	7	4	XA2RW5
20980	1152667253	1492238572	6	3	XA1PT3
20981	1620542411	1152667253	7	4	XA5B71
20982	1423573173	1152667253	7	4	XA6FX3
20983	1839377909	1152667253	7	4	XA5R09
20984	2009065227	1152667253	7	4	XA4KC7
20985	1139958901	1152667253	7	4	XA2CA1
20986	1142160901	1492238572	6	3	XA2US1
20987	1270971545	1142160901	7	4	XA5ML5
20988	835612792	1142160901	7	4	XA4UP2
20989	245492722	1142160901	7	4	XA6DE2
20990	719654900	1142160901	7	4	XA3W20
20991	510358088	1142160901	7	4	XA8M68
20992	1043705868	1142160901	7	4	XA5Z48
20993	270566438	1142160901	7	4	XA5DM8
20994	1596476595	1142160901	7	4	XA3HD5
20995	2124171981	1596476595	5	2	XA1WN1
20996	70261446	2124171981	6	3	XA7ZA6
20997	523484767	70261446	7	4	XA4527
20998	1012292065	70261446	7	4	XA8HL5
20999	729693473	70261446	7	4	XA2993
21000	2062188575	70261446	7	4	XA00H5
21001	1769856759	2124171981	6	3	XA1T19
21002	903630327	1769856759	7	4	XA8Q87
21003	559344009	903630327	8	5	XA65E9
21004	873459633	1769856759	7	4	XA8SX3
21005	462193783	1769856759	7	4	XA25G3
21006	2074122070	462193783	8	5	XA2B11
21007	2119547447	1769856759	7	4	XA1V27
21008	586426679	2119547447	8	5	XA8YB9
21009	212132023	2119547447	8	5	XA0HQ3
21010	972524974	1769856759	7	4	XA8FK4
21011	786426222	972524974	8	5	XA9YA2
21012	1796590376	1769856759	7	4	XA4DB6
21013	445803026	1796590376	8	5	XA49C6
21014	230297298	1796590376	8	5	XA1WZ8
21015	136043167	230297298	6	3	XA8EY7
21016	847420636	136043167	7	4	XA69M6
21017	1841489119	136043167	7	4	XA8CF9
21018	1210705113	2124171981	6	3	XA29D3
21019	457536653	1210705113	7	4	XA9A13
21020	1028175750	457536653	8	5	XA2JB0
21021	710988614	1210705113	7	4	XA46Z4
21022	890617101	1210705113	7	4	XA3021
21023	1485932998	890617101	8	5	XA0X58
21024	1206183821	1485932998	6	3	XA15G1
21025	1421494687	1337584902	5	2	XA6NQ7
21026	1515005003	2108966855	4	1	XA5T23
21027	1079013045	1515005003	5	2	XA07S5
21028	849425461	1515005003	5	2	XA9Q61
21029	2032714741	849425461	6	3	XA0CS1
21030	1845536565	849425461	6	3	XA8GQ5
21031	81584680	849425461	6	3	XA7GY0
21032	1467484789	1515005003	5	2	XA51Q9
21033	1180195321	1515005003	5	2	XA30Q1
21034	1298481291	1515005003	5	2	XA5CM1
21035	595850318	1298481291	6	3	XA44X8
21036	1272195773	1298481291	6	3	XA1J93
21037	899820155	1272195773	4	1	XA93V5
21038	2116804027	899820155	5	2	XA4J67
21039	1097954495	2116804027	6	3	XA8RX5
21040	1630516979	2116804027	6	3	XA8659
21041	468902907	899820155	5	2	XA2J67
21042	1781206950	468902907	6	3	XA3MZ0
21043	215648059	468902907	6	3	XA4NZ9
21044	2061043131	468902907	6	3	XA0XK1
21045	72252748	2061043131	4	1	XA0828
21046	1027002380	72252748	5	2	XA1180
21047	107997583	72252748	5	2	XA2BY3
21048	706655436	72252748	5	2	XA9CB6
21049	2143578283	72252748	5	2	XA0N03
21050	1535151273	72252748	5	2	XA8JT3
21051	1863250205	72252748	5	2	XA0TN5
21052	436563028	72252748	5	2	XA4YW8
21053	1651798887	2108966855	4	1	XA9607
21054	1493524587	1651798887	5	2	XA7MC7
21055	911531868	1493524587	6	3	XA2828
21056	2053146581	1493524587	6	3	XA7UE1
21057	1125657237	1493524587	6	3	XA56K7
21058	1833493269	1493524587	6	3	XA6P89
21059	1412451925	1833493269	7	4	XA4EC5
21060	837382165	1493524587	6	3	XA7WQ5
21061	650187989	1493524587	6	3	XA4ML9
21062	1928625572	1651798887	5	2	XA6452
21063	337700	1928625572	6	3	XA9780
21064	18598211	1928625572	6	3	XA8UM1
21065	1708923236	1928625572	6	3	XA0QT6
21066	1741413713	1651798887	5	2	XA1B13
21067	326645548	1741413713	6	3	XA6J68
21068	578694909	1741413713	6	3	XA03U9
21069	704682604	578694909	7	4	XA8PW4
21070	1777850685	578694909	7	4	XA3AL5
21071	328294343	578694909	7	4	XA95L3
21072	2128592381	578694909	7	4	XA49U1
21073	204400509	578694909	7	4	XA1PY9
21074	453411773	578694909	7	4	XA2G13
21075	894847549	578694909	7	4	XA8YJ9
21076	720455085	578694909	7	4	XA33J5
21077	1614204137	578694909	7	4	XA7177
21078	1431962259	578694909	7	4	XA25P9
21079	771220582	1741413713	6	3	XA4KU2
21080	1211030054	1741413713	6	3	XA0D34
21081	1594277606	1741413713	6	3	XA39S6
21082	1212282357	1741413713	6	3	XA8QB7
21083	328366540	1212282357	4	1	XA5DY0
21084	1536153046	328366540	5	2	XA5766
21085	1142504546	328366540	5	2	XA2KG6
21086	1202131133	2108966855	4	1	XA0KT3
21087	126976415	1202131133	5	2	XA4415
21088	1728431334	126976415	6	3	XA89K4
21089	671943795	126976415	6	3	XA6M95
21090	577065871	126976415	6	3	XA96K1
21091	65545277	1202131133	5	2	XA0077
21092	1351578749	1202131133	5	2	XA8KL9
21093	964528740	1202131133	5	2	XA6R80
21094	388842468	1202131133	5	2	XA6WA8
21095	777383588	1202131133	5	2	XA7QA8
21096	1494702435	1202131133	5	2	XA9HM5
21097	532265365	2108966855	4	1	XA3QC5
21098	668990132	532265365	5	2	XA1412
21099	1734330584	532265365	5	2	XA8LA4
21100	821534324	532265365	5	2	XA6ZE4
21101	79305996	532265365	5	2	XA0CX6
21102	372485507	532265365	5	2	XA1XL7
21103	1301065208	372485507	6	3	XA8WC8
21104	42231149	372485507	6	3	XA3789
21105	1924631190	42231149	4	1	XA0KZ0
21106	1070187421	1924631190	5	2	XA6S21
21107	1699945558	1924631190	5	2	XA43V8
21108	956779537	1924631190	5	2	XA6DF7
21109	596428981	1924631190	5	2	XA46W1
21110	64097017	1924631190	5	2	XA4QM7
21111	555078855	64097017	3	3	
21112	123461884	555078855	4	1	XA0364
21113	211935821	123461884	5	2	XA3JN1
21114	726611641	211935821	6	3	XA5P21
21115	1105308130	211935821	6	3	XA4W90
21116	1804958896	211935821	6	3	XA8AM6
21117	830929661	211935821	6	3	XA9QS1
21118	468856749	211935821	6	3	XA8JE9
21119	1001188833	123461884	5	2	XA8113
21120	1652743868	1001188833	6	3	XA0XC8
21121	1057076963	1652743868	7	4	XA2MW3
21122	1357909066	1652743868	7	4	XA6666
21123	892051967	1652743868	7	4	XA7487
21124	1105672452	1652743868	7	4	XA6DT2
21125	1456430532	1001188833	6	3	XA8T72
21126	276005948	1456430532	7	4	XA5Y68
21127	688597372	1456430532	7	4	XA78D2
21128	1042501052	1456430532	7	4	XA1RK2
21129	1543140348	1456430532	7	4	XA9N28
21130	1974123132	1456430532	7	4	XA1WH2
21131	1288836924	1456430532	7	4	XA12U4
21132	702671952	1001188833	6	3	XA4S72
21133	1393264173	702671952	7	4	XA4KT3
21134	469978810	1393264173	8	5	XA5LM0
21135	944220860	1393264173	8	5	XA0060
21136	1724482772	702671952	7	4	XA6Q52
21137	913769980	702671952	7	4	XA5US0
21138	330979384	913769980	8	5	XA1ES4
21139	1986131341	913769980	8	5	XA0NS1
21140	672515867	1986131341	6	3	XA63U7
21141	2041804561	672515867	7	4	XA6PJ1
21142	373476792	672515867	7	4	XA7P52
21143	1822964169	672515867	7	4	XA5VA9
21144	903433997	1822964169	5	2	XA1QT7
21145	1188883609	903433997	6	3	XA4LG9
21146	121873710	903433997	6	3	XA2Q30
21147	586230733	123461884	5	2	XA2013
21148	979078546	586230733	6	3	XA5CS6
21149	2095829639	123461884	5	2	XA04T9
21150	338111831	123461884	5	2	XA8EK1
21151	670734973	123461884	5	2	XA21X3
21152	1157054995	123461884	5	2	XA18X5
21153	2025035092	123461884	5	2	XA61K2
